 INFO  Accepting connections at http://localhost:4321
 HTTP  1/31/2025 1:05:14 PM ::1 GET /docs/welcome-to-chainlink/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /docs/watchsignals/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /feeds/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /feeds/ethereum-addresses/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /feeds/rover/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /feeds/spot/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /data-streams/crypto-streams
 HTTP  1/31/2025 1:05:14 PM ::1 GET /getting-started/advanced-tutorial/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /getting-started/consuming-data-feeds/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /getting-started/conceptual-overview/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /getting-started/deploy-your-first-contract/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /getting-started/intermediates-tutorial/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /getting-started/other-tutorials/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /keepers/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /quickstarts/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /quickstarts/automation-station/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /quickstarts/batch-reveal/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /quickstarts/automated-portfolio-manager/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /builders-quick-links
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /ccip/tutorials
 HTTP  1/31/2025 1:05:14 PM ::1 GET /chainlink-functions
 HTTP  1/31/2025 1:05:14 PM ::1 GET /chainlink-automation
 HTTP  1/31/2025 1:05:14 PM ::1 GET /ccip
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 5 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 6 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 5 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /resources/link-token-contracts/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 6 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /resources/fund-your-contract
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /resources/contributing-to-chainlink?parent=automation
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /chainlink-functions/resources
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /data-feeds/price-feeds/addresses?network=zksync
 HTTP  1/31/2025 1:05:14 PM ::1 GET /ccip
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 5 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /chainlink-automation/guides/gas-price-threshold
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /chainlink-automation/guides/log-trigger
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /resources/contributing-to-chainlink?parent=ccip
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /resources/bridge-risks
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /resources/network-integration?parent=ccip
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /builders-quick-links
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /resources/contributing-to-chainlink?parent=automation
 HTTP  1/31/2025 1:05:14 PM ::1 GET /chainlink-automation/overview/supported-networks/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/api-reference
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/supported-networks
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/best-practices
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/security
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/examples/get-a-random-number
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /data-feeds/price-feeds/addresses?network=zksync
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/introduction
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/best-practices/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /data-feeds/price-feeds/addresses?network=xlayer
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/api-reference
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/supported-networks
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/examples/test-locally
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 8 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 9 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/supported-networks
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /quickstarts/deploy-your-first-contract
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/security
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/best-practices
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/examples/get-a-random-number
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/introduction
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/supported-networks
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/examples/test-locally
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/security/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/best-practices/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/api-reference
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/supported-networks
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/best-practices
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/subscription/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/examples/get-a-random-number
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/examples/get-a-random-number
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/estimating-costs
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/security
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/examples/get-a-random-number
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v1/introduction
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/security/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/migration-from-v1
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/subscription/supported-networks/
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 13 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/supported-networks/
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/migration-from-v1
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 35 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/direct-funding/supported-networks
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/best-practices
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:14 PM ::1 GET /vrf/v2/security
 HTTP  1/31/2025 1:05:14 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/direct-funding/examples/test-locally
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/ui/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 7 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/link-token-contracts/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/best-practices
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/direct-funding/examples/get-a-random-number
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/migration-from-v1
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/get-a-random-number/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/direct-funding/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/supported-networks/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/estimating-costs
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/direct-funding/supported-networks/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/ui/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/security
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/estimating-costs
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/supported-networks
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/direct-funding/migration-from-v1
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/best-practices
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/migration-from-v1
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/ui
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/get-a-random-number/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/security
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/ui
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/test-locally
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/programmatic-subscription
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/ui
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/get-a-random-number
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/test-locally
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/contributing-to-chainlink
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 8 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/programmatic-subscription
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/migration-from-v1
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/test-locally
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/get-a-random-number
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 5 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/hackathon-resources
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/network-integration
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/contributing-to-chainlink
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/getting-help
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 25 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/programmatic-subscription
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 34 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/network-integration
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/hackathon-resources
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /vrf/v2/subscription/examples/get-a-random-number
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/contributing-to-chainlink
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/network-integration
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /quickstarts/deploy-your-first-contract
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/developer-communications
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 7 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/off-chain-reporting
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-decentralized-model
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 5 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/getting-help
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 5 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-nodes/external-adapters/developers
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/hackathon-resources
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 5 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/getting-help
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-nodes/external-adapters/developers
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/developer-communications
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /getting-started/other-tutorials
 HTTP  1/31/2025 1:05:15 PM ::1 GET /getting-started/other-tutorials
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/developer-communications
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/off-chain-reporting
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-decentralized-model
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-request-model
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 16 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/off-chain-reporting
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /quickstarts/deploy-your-first-contract
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-request-model
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /data-feeds/price-feeds/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-overview
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/create-a-chainlinked-project
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 6 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-overview
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 9 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-decentralized-model
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/bridge-risks
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/create-a-chainlinked-project
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-request-model
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-nodes/external-adapters/developers
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /data-feeds/price-feeds/
 HTTP  1/31/2025 1:05:15 PM ::1 GET /getting-started/other-tutorials
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-overview
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/off-chain-reporting/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-local/api-reference/v0.2.1/weth9
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 4 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/create-a-chainlinked-project
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-local/api-reference/v0.2.1/register
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-local/api-reference/v0.2.1/mock-v3-aggregator
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-decentralized-model/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/off-chain-reporting/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-decentralized-model/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-local/api-reference/v0.2.1/mock-offchain-aggregator
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-request-model/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /any-api/get-request/introduction/
 HTTP  1/31/2025 1:05:15 PM ::1 GET /resources/fund-your-contract
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-local/api-reference/v0.2.1/mock-evm2evm-offramp
 HTTP  1/31/2025 1:05:15 PM ::1 GET /any-api/get-request/introduction/
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-local/api-reference/v0.2.1/link-token
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 3 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 1 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /chainlink-local/api-reference/v0.2.1/ccip-local-simulator-fork-js
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /architecture-overview/architecture-request-model/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /any-api/testnet-oracles/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 2 ms
 HTTP  1/31/2025 1:05:15 PM ::1 GET /any-api/testnet-oracles/
 HTTP  1/31/2025 1:05:15 PM ::1 Returned 200 in 0 ms
